TBA2020-B-189	FOD-0523	食べログ	The Tabelog Award	Bronze		2020	全国	串揚げはやし		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 146/488）
TBA2020-B-190	FOD-0524	食べログ	The Tabelog Award	Bronze		2020	全国	クッチーナ イタリアーナ ガッルーラ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 147/488）
TBA2020-B-191	FOD-0525	食べログ	The Tabelog Award	Bronze		2020	全国	クラフタル		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 148/488）
TBA2020-B-192	FOD-0526	食べログ	The Tabelog Award	Bronze		2020	全国	グラン シャン		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 149/488）
TBA2020-B-193	FOD-0527	食べログ	The Tabelog Award	Bronze		2020	全国	グリグリ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 150/488）
TBA2020-B-194	FOD-0528	食べログ	The Tabelog Award	Bronze		2020	全国	グリルフレンチ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 151/488）
TBA2020-B-195	FOD-0529	食べログ	The Tabelog Award	Bronze		2020	全国	Crony		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 152/488）
TBA2020-B-196	FOD-0530	食べログ	The Tabelog Award	Bronze		2020	全国	くろぎ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 153/488）
TBA2020-B-197	FOD-0531	食べログ	The Tabelog Award	Bronze		2020	全国	くろ﨑		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 154/488）
TBA2020-B-198	FOD-0532	食べログ	The Tabelog Award	Bronze		2020	全国	久遠の空		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 155/488）
TBA2020-B-199	FOD-0533	食べログ	The Tabelog Award	Bronze		2020	全国	高太郎		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 156/488）
TBA2020-B-200	FOD-0534	食べログ	The Tabelog Award	Bronze		2020	全国	神戸牛炉釜ステーキ GINZA KOKO炉		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 157/488）
TBA2020-B-201	FOD-0535	食べログ	The Tabelog Award	Bronze		2020	全国	神戸牛炉釜炭焼ステーキ IDEA 銀座		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 158/488）
TBA2020-B-202	FOD-0536	食べログ	The Tabelog Award	Bronze		2020	全国	行楽庵		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 159/488）
TBA2020-B-203	FOD-0537	食べログ	The Tabelog Award	Bronze		2020	全国	豪龍久保		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 160/488）
TBA2020-B-204	FOD-0538	食べログ	The Tabelog Award	Bronze		2020	全国	御幸町 田がわ		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 161/488）
TBA2020-B-205	FOD-0539	食べログ	The Tabelog Award	Bronze		2020	全国	こにし家		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 162/488）
TBA2020-B-206	FOD-0540	食べログ	The Tabelog Award	Bronze		2020	全国	こま田		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 164/488）
TBA2020-B-207	FOD-0541	食べログ	The Tabelog Award	Bronze		2020	全国	哥利歐		https://award.tabelog.com/2020/restaurants/bronze	46232	店舗照合済	2020年Bronze受賞店（公式全488件名簿と照合済・公式掲載順 165/488）
